ACCOUNT_NR;ACCOUNT_NAME;ACCOUNT_TYPE;VAT_NR;STREET;STREET_CD;HOUSE_NUM1;HOUSE_NUM2;POSTAL_CD;CITY;COUNTRY_CD;PHONE_NR;FAX_NR;Full Address
1008994;Peter Minne;2;BE0633414552;Edmond Thieffrylaan;6514;100;;2640;Mortsel;BE;03 440 86 56;3234572363;Edmond Thieffrylaan 100  2640 Mortsel
1008996;BibliothËque Barreau LiËge;2;850043761;Place Saint-Lambert;111899;16;2;4000;LiËge;BE;04 232 56 64;3242231999;Place Saint-Lambert 16 2 4000 LiËge
1008998;Plasma Industries Belgium;2;BE0462229645;De Tyraslaan;20730;109;;1120;Brussel;BE;02 264 64 11;3222622731;De Tyraslaan 109  1120 Brussel
1004994;HLB-Belgium;2;BE0419280718;ChaussÈe de La Hulpe;25072;166;;1170;Bruxelles;BE;02 735 41 45;3227364817;ChaussÈe de La Hulpe 166  1170 Bruxelles
1004996;Valio Vache Bleue;2;BE0401586631;Grand'Route;40823;552;;1428;Lillois-WitterzÈe ( Braine-L'Alleud );BE;067 89 49 40;3267211508;Grand'Route 552  1428 Lillois-WitterzÈe ( Braine-L'Alleud )
1004997;HDI Global SE Bijkantoor voor BelgiÎ;2;BE0542602657;Tervurenlaan;24170;273;1;1150;Sint-Pieters-Woluwe ( Brussel );BE;02 773 08 11;3227730950;Tervurenlaan 273 1 1150 Sint-Pieters-Woluwe ( Brussel )
1004998;Barco;2;BE0473191041;Beneluxpark;55325;21;;8500;Kortrijk;BE;056 23 32 11;3256262262;Beneluxpark 21  8500 Kortrijk
1005000;Barco;2;BE0473191041;Noordlaan;56282;5;;8520;Kuurne;BE;056 36 82 11;3256262297;Noordlaan 5  8520 Kuurne
1005002;Vandemoortele Coordination Center;2;BE0424986494;Ottergemsesteenweg-Zuid;75087;806;;9000;Gent;BE;09 240 17 11;3292401830;Ottergemsesteenweg-Zuid 806  9000 Gent
1005004;Vamix;2;BE0418123646;Ottergemsesteenweg-Zuid;75087;816;;9000;Gent;BE;09 240 17 11;3292424690;Ottergemsesteenweg-Zuid 816  9000 Gent
1005005;Alpro;2;BE0420429375;Vlamingstraat;57318;28;;8560;Wevelgem;BE;056 43 22 11;3256432299;Vlamingstraat 28  8560 Wevelgem
1005006;Fuji Oil Europe;2;BE0446555237;Kuhlmannlaan;75235;36;;9042;Oostakker ( Gent );BE;09 343 02 02;3293430256;Kuhlmannlaan 36  9042 Oostakker ( Gent )
1005007;Vamix;2;BE0418123646;Ottergemsesteenweg-Zuid;75087;816;;9000;Gent;BE;09 240 17 11;3292424690;Ottergemsesteenweg-Zuid 816  9000 Gent
1005008;Corporate Copyright;2;BE0440632396;Rue Jourdan;22926;148;;1060;Bruxelles;BE;02 537 26 16;3225373616;Rue Jourdan 148  1060 Bruxelles
1005009;Business, Promotion en Consulting;2;BE0449495030;Rue de l'Augette;45058;74;;1330;Rixensart;BE;02 652 42 22;3226524282;Rue de l'Augette 74  1330 Rixensart
1005010;Fiduciaire Exprofesso;2;BE0455473594;Avenue Des PhalËnes;20516;26;;1000;Bruxelles;BE;04 247 99 82;;Avenue Des PhalËnes 26  1000 Bruxelles
1005012;Les Glanures;2;434383915;Rue de La Fontaine;90845;44;;7301;Hornu ( Boussu );BE;065 79 13 23;3265793366;Rue de La Fontaine 44  7301 Hornu ( Boussu )
1005013;Cannie-Hoste;2;BE0453520827;Kruishoutemseweg;57077;165;;8790;Waregem;BE;056 60 33 57;3256681327;Kruishoutemseweg 165  8790 Waregem
1005016;Tempo-Team;2;BE0428327551;Ieperstraat;62832;10;;8700;Tielt;BE;02 555 16 11;3225551616;Ieperstraat 10  8700 Tielt
1005020;KPMG Tax Consulting;2;LU16314104;Avenue de la FaÔencerie;;121;;1511;Luxembourg;LU;47 68 47 2;3,52352E+14;Avenue de la FaÔencerie 121  1511 Luxembourg
1005022;Revivre Chez Soi;2;410571801;Rue Ernest Marneffe;112507;4;10;4020;LiËge;BE;04 342 06 96;3243444562;Rue Ernest Marneffe 4 10 4020 LiËge
1005024;Orange Business Belgium;2;BE0440232718;Avenue du Bourget;21678;3;;1140;Evere ( Bruxelles );BE;02 643 94 00;3226439401;Avenue du Bourget 3  1140 Evere ( Bruxelles )
1005028;Ravert & Co;2;BE0456567023;Hendrik van Dievoetlaan;29684;1;;1860;Meise;BE;02 270 18 96;3222701197;Hendrik van Dievoetlaan 1  1860 Meise
1005029;Woonzorgcentrum Sint-VIncentius;2;418016550;Dorpstraat;2281;32;;2180;Ekeren ( Antwerpen );BE;03 541 35 98;3235413598;Dorpstraat 32  2180 Ekeren ( Antwerpen )
1005032;Chaines de Service et d'AmitiÈ;2;414134966;Rue de Stembert;120703;48;;4800;Verviers;BE;087 35 05 37;;Rue de Stembert 48  4800 Verviers
1005033;Coca-Cola European Partners Belgium;2;BE0425071420;Route de TignÈe;108631;1;;4671;Saive ( Blegny );BE;02 529 15 11;3292217332;Route de TignÈe 1  4671 Saive ( Blegny )
1005035;Polybat Centre de Formation Professionnelle;2;428539565;Rue Adolphe Gillis;95772;35;;7090;Braine-Le-Comte;BE;067 56 10 11;3267556945;Rue Adolphe Gillis 35  7090 Braine-Le-Comte
1005036;Collectif pour Femmes Battues;2;BE0418559057;Rue Soeurs de Hasque;111840;9;;4000;LiËge;BE;04 250 07 59;;Rue Soeurs de Hasque 9  4000 LiËge
1005038;RTL Group;2;LU18513414;Boulevard Pierre Frieden;;45;;1543;Luxembourg;LU;24 86 1;35224862760;Boulevard Pierre Frieden 45  1543 Luxembourg
1005040;Min. Vlaamse Gem. / Dept LIN AMINAL / afd. Milieu-inspectie;2;;Koningin Astridlaan;48115;29;4;8200;Sint-Michiels ( Brugge );BE;050 40 43 11;3250391051;Koningin Astridlaan 29 4 8200 Sint-Michiels ( Brugge )
1005042;Boekhoudkantoor Janssens;2;BE0456463984;Kummenbaan;39626;34;;3300;Oplinter;BE;016 81 91 80;3216810352;Kummenbaan 34  3300 Oplinter
1005044;Service de PÈdagogie expÈrimentale UniversitÈ de LiËge au;2;;Boulevard du Rectorat;112263;5;;4000;LiËge;BE;04 366 20 51;3243662855;Boulevard du Rectorat 5  4000 LiËge
1005045;Collection Scientifique de la FacultÈ de droit de LiËge;2;;Boulevard du Rectorat;112263;7;;4000;LiËge;BE;04 366 21 11;3243662944;Boulevard du Rectorat 7  4000 LiËge
1005048;Fidufamenne;2;BE0457044303;Rue de La Plaine;162769;9;;6900;Marche-En-Famenne;BE;084 32 21 95;3284321285;Rue de La Plaine 9  6900 Marche-En-Famenne
1005052;Etude Notaire Hubin;2;BE0810734116;Place de Bronckart;111653;15;;4000;LiËge;BE;04 223 66 36;3242224213;Place de Bronckart 15  4000 LiËge
1005058;Jeunesse et Droit;2;BE0422676906;Rue Charles Steenebruggen;112600;12;;4020;LiËge;BE;04 342 94 79;3226400670;Rue Charles Steenebruggen 12  4020 LiËge
1005061;S.A.K. Pellens-Schaekers;2;BE0457072908;Jos Verlindenstraat;131065;1;;3910;Sint-Huibrechts-Lille ( Neerpelt );BE;011 80 55 72;3211805573;Jos Verlindenstraat 1  3910 Sint-Huibrechts-Lille ( Neerpelt )
1005066;CAW Oost-Brabant;2;BE0465044031;Redingenstraat;37289;6;;3000;Leuven;BE;016 21 01 00;3216210106;Redingenstraat 6  3000 Leuven
1005070;Editpress Luxembourg;2;LU15866264;Rue du Canal;;44;;4050;ESCH-ALZETTE;LU;3525 47 13 11;3,52353E+11;Rue du Canal 44  4050 ESCH-ALZETTE
1005071;Femmes PrÈvoyantes Socialistes;2;;Rue de France;151135;35;;5600;Philippeville;BE;071 66 03 00;;Rue de France 35  5600 Philippeville
1005073;Pirouette;2;453286245;Place Communale;140104;249;;6740;Sainte-Marie-Sur-Semois ( Etalle );BE;063 45 68 38;;Place Communale 249  6740 Sainte-Marie-Sur-Semois ( Etalle )
1005075;Un Toit pour la Nuit;2;97;Rue Des Roches;108816;12;;4670;Trembleur ( Blegny );BE;04 365 56 00;;Rue Des Roches 12  4670 Trembleur ( Blegny )
1005076;Service LaÔque d'Aide aux Justiciables de la Prov. Hainaut;2;443411843;Rue de la Citadelle;103801;135;;7500;Tournai;BE;069 21 10 24;3269211024;Rue de la Citadelle 135  7500 Tournai
1006373;Vandenberghe Zakenkantoor;2;BE0435451410;Schoolstraat;61416;1;;8800;Beveren-Roeselare;BE;051 25 11 11;3251224785;Schoolstraat 1  8800 Beveren-Roeselare
1006374;Bulcke - Speybrouck Assurantiekantoor;2;BE0475380469;Delaeystraat;60166;21;;8830;Hooglede;BE;051 70 01 40;3251704224;Delaeystraat 21  8830 Hooglede
1006375;BUREAU CONSEIL SERVICE;2;BE0432413429;Esplanade du Pont;114929;1;-2;4101;Jemeppe-sur-Meuse;BE;04 233 51 49;3242335149;Esplanade du Pont 1 -2 4101 Jemeppe-sur-Meuse
1006376;FranÁois Van Der Mensbrugghe;2;;Avenue Franklin Roosevelt;20607;82;;1050;Bruxelles;BE;02 647 42 90;3226489549;Avenue Franklin Roosevelt 82  1050 Bruxelles
1006380;Ath-Services;2;BE0431223297;Esplanade;83409;8;7;7800;Ath;BE;068 84 07 01;3268840290;Esplanade 8 7 7800 Ath
1006381;Numibel;2;BE0423984030;Rue Egide van Ophem;24443;40C;;1180;Uccle ( Bruxelles );BE;02 381 21 43;3223812145;Rue Egide van Ophem 40C  1180 Uccle ( Bruxelles )
1006387;Gesofico;2;BE0435622050;Avenue Jeanne;21098;33;;1050;Bruxelles;BE;02 640 99 97;3226454800;Avenue Jeanne 33  1050 Bruxelles
1006388;Avondrust;2;420908635;de Manlaan;49152;50C;;8490;Varsenare;BE;050 39 56 66;3250395667;de Manlaan 50C  8490 Varsenare
1006389;Thierry Lejuste;2;BE0623936167;ChaussÈe de Braine;98245;82;;7060;Soignies;BE;067 33 62 64;;ChaussÈe de Braine 82  7060 Soignies
1006392;CICO Fiduciaire;2;BE0425411613;Rue Ali Autome;86297;36;;6030;Marchienne-au-Pont;BE;071 29 71 42;3271297141;Rue Ali Autome 36  6030 Marchienne-au-Pont
1006394;Dumon, Sablon & Vanheeswijck;2;BE0450421973;Verenigingstraat;19775;57-59;;1000;Brussel;BE;02 736 59 90;3227366709;Verenigingstraat 57-59  1000 Brussel
1006397;Ten Hove Dienstcentrum;2;;Begijnhofdries;73893;15;;9000;Gent;BE;09 225 04 10;3292259113;Begijnhofdries 15  9000 Gent
1006399;Politierechtbank Dendermonde;2;;Noordlaan;68903;31;;9200;Dendermonde;BE;052 21 53 03;3252224705;Noordlaan 31  9200 Dendermonde
1006400;Connecto;2;BE0433961964;Sint-Pietersnieuwstraat;74671;115;;9000;Gent;BE;09 224 29 91;3292243785;Sint-Pietersnieuwstraat 115  9000 Gent
1006402;Fiduciaire Bergmans;2;BE0429015855;Eikenstraat;6952;80;;2840;Reet;BE;03 888 18 91;3238444424;Eikenstraat 80  2840 Reet
1006403;BMB Boekhouding;2;BE0418108008;Kouterweg;60537;18;;8870;Emelgem;BE;051 30 43 43;3251312176;Kouterweg 18  8870 Emelgem
1006404;VEA;2;BE0500337183;Brouwersvliet;595;33;1;2000;Antwerpen;BE;03 233 67 86;3232318202;Brouwersvliet 33 1 2000 Antwerpen
1006407;Jurafisk;2;BE0433028487;Valgaarstraat;124571;6;;3600;Genk;BE;089 20 70 90;;Valgaarstraat 6  3600 Genk
1006410;Pierre De Doncker & Guy Caeymaex;2;471543724;Rue Van Orley;20473;1;;1000;Bruxelles;BE;02 219 53 23;3222234808;Rue Van Orley 1  1000 Bruxelles
1006412;RVT Witte Meren;2;418234997;Collegestraat;16595;69;;2400;Mol;BE;014 31 58 61;3214315862;Collegestraat 69  2400 Mol
1006413;Detry Michel Bureau;2;BE0432825579;Val Des Seigneurs;24080;145;11;1150;Woluwe-Saint-Pierre ( Bruxelles );BE;02 771 55 55;3227712525;Val Des Seigneurs 145 11 1150 Woluwe-Saint-Pierre ( Bruxelles )
1006415;Didier Lambermont;2;BE0433239711;Quai de l'Ourthe;112528;39;;4020;LiËge;BE;04 342 75 15;3243428011;Quai de l'Ourthe 39  4020 LiËge
1006417;Plastal;2;BE0430951303;Skaldenstraat;75203;72;;9042;Gent;BE;09 255 57 00;3292555701;Skaldenstraat 72  9042 Gent
1006420;RÈsidence Prestige;2;BE0416528391;Voie de LiËge;109018;150;;4053;Embourg ( Chaudfontaine );BE;04 361 52 69;3243615329;Voie de LiËge 150  4053 Embourg ( Chaudfontaine )
1006421;Remo;2;BE0401342151;Ekkelgaarden;163576;16;;3500;Hasselt;BE;011 28 70 70;3211287051;Ekkelgaarden 16  3500 Hasselt
1006424;Axel Kittel;2;478472888;Edelstrasse;116925;13;;4700;Eupen;BE;087 55 23 29;3287556964;Edelstrasse 13  4700 Eupen
1006427;Wilo;2;BE0402903851;Rusatiralaan;21782;2;;1083;Ganshoren ( Brussel );BE;02 482 33 33;3224823330;Rusatiralaan 2  1083 Ganshoren ( Brussel )
1006431;Soca;2;BE0432345133;Rue Joseph Wauters;122796;28;;4300;Waremme;BE;019 32 79 04;3219328203;Rue Joseph Wauters 28  4300 Waremme
1006432;Les Amis Des Infirmes Moteurs Cerebraux;2;418713465;Rue de Lobbes;101881;2;;6530;Thuin;BE;071 59 91 90;3271591672;Rue de Lobbes 2  6530 Thuin
1006434;Depasse-Lahoussee;2;BE0429938048;Rue Des Ecomines;119598;9;;4900;Spa;BE;087 77 33 60;3287773360;Rue Des Ecomines 9  4900 Spa
1006435;Becam Bureau d'Expertise;2;BE0432984739;Place de Lille;103915;4;7;7500;Tournai;BE;069 21 64 83;3269215368;Place de Lille 4 7 7500 Tournai
1006436;Total Olefins Antwerp;2;BE0433181610;Scheldelaan;156794;10;;2030;Antwerpen;BE;03 545 20 11;3235452113;Scheldelaan 10  2030 Antwerpen
1006437;Magnolia;2;414197918;Leopold I straat;21967;314;;1090;Brussel;BE;02 421 00 20;3224242317;Leopold I straat 314  1090 Brussel
1006453;Madelec;2;BE0405428326;Kalkhoevestraat;57064;52;;8790;Waregem;BE;056 62 78 78;3256611226;Kalkhoevestraat 52  8790 Waregem
1006464;Chauffage Bral;2;BE0407074455;Koning Leopoldlaan;70917;81G;;9990;Maldegem;BE;050 71 34 21;3250717859;Koning Leopoldlaan 81G  9990 Maldegem
1006466;Fiduciaire P. Dewachter;2;BE0428494035;Elisabethlaan;2974;3;;2600;Berchem ( Antwerpen );BE;03 239 88 95;3232398977;Elisabethlaan 3  2600 Berchem ( Antwerpen )
1006467;Advocatenkantoor Guy Van Dyck;2;BE0859594994;Brechtsesteenweg;6193;22;;2390;Westmalle;BE;03 312 38 23;3233117342;Brechtsesteenweg 22  2390 Westmalle
1006468;Ickmans & Neuts Associatie;2;BE0543880681;Witte Torenwal;128407;17;1/jan;3960;Bree;BE;089 46 04 10;3289460413;Witte Torenwal 17 43831 3960 Bree
1006469;Administration Communale d'Ouffet;2;BE0207334728;Rue du Village;106935;3;;4590;Ouffet;BE;086 36 61 36;3286367379;Rue du Village 3  4590 Ouffet
1006470;Tyrolit;2;BE0402150023;Rue de La Bienvenue;19052;17;;1070;Anderlecht ( Bruxelles );BE;02 556 08 00;3225216204;Rue de La Bienvenue 17  1070 Anderlecht ( Bruxelles )
1006472;Ghysel & De Lombaerde;2;BE0433284251;Kortrijksesteenweg;76236;1099;;9051;Sint-Denijs-Westrem;BE;09 220 70 07;3292207457;Kortrijksesteenweg 1099  9051 Sint-Denijs-Westrem
1007666;BPost;2;BE0214596464;Place de La Monnaie;20404;1;;1000;Bruxelles;BE;02 201 23 45;3222262849;Place de La Monnaie 1  1000 Bruxelles
1007667;De Post - La Poste;2;BE0214596464;Steengroefstraat;22021;21;;1081;Koekelberg ( Brussel );BE;02 427 74 75;3224145151;Steengroefstraat 21  1081 Koekelberg ( Brussel )
1007670;FSMA;2;BE0544279965;Bobijngang;163186;4;;1000;Brussel;BE;02 220 54 01;3222205424;Bobijngang 4  1000 Brussel
1007672;Transports Vervaeke;2;BE0405456634;Ijzeren Bareel;56822;1;;8587;Spiere ( Spiere-Helkijn );BE;056 46 11 50;3256461151;Ijzeren Bareel 1  8587 Spiere ( Spiere-Helkijn )
1007673;Wijngaard Natie Transport;2;BE0403710139;Vrieskaai;156792;98;;2030;Antwerpen;BE;03 545 02 71;3232252107;Vrieskaai 98  2030 Antwerpen
1007674;Algemene Kliniek Sint-Jan;2;BE0409890128;Kruidtuinlaan;19854;32;;1000;Brussel;BE;02 221 91 11;3222191492;Kruidtuinlaan 32  1000 Brussel
1007675;Unilever Belgium Services;2;BE0438789495;Humaniteitslaan;24808;292;;1190;Vorst ( Brussel );BE;02 333 66 66;3223336333;Humaniteitslaan 292  1190 Vorst ( Brussel )
1007676;Unilever Belgium;2;BE0438390312;Boulevard de l'HumanitÈ;24808;292;;1190;Forest ( Bruxelles );BE;02 333 66 66;3223336565;Boulevard de l'HumanitÈ 292  1190 Forest ( Bruxelles )
1007677;Unilever Belgium;2;BE0438390312;Boulevard de l'HumanitÈ;24808;292;;1190;Forest ( Bruxelles );BE;02 333 66 66;3223336565;Boulevard de l'HumanitÈ 292  1190 Forest ( Bruxelles )
1007678;Asterion Belgium;2;BE0475120747;Wayenborgstraat;154124;27;;2800;Mechelen;BE;015 29 46 11;3215294680;Wayenborgstraat 27  2800 Mechelen
1007679;Nexans Network Solutions divisie Euromold;2;BE0449130190;Industrielaan;163160;12;;9320;Erembodegem ( Aalst );BE;053 85 02 11;3253831013;Industrielaan 12  9320 Erembodegem ( Aalst )
1007680;ON Semiconductor Belgium;2;BE0477511994;Westerring;79998;15;;9700;Oudenaarde;BE;055 33 22 11;3255332952;Westerring 15  9700 Oudenaarde
1007681;Nokia Bell;2;BE0404621642;BoÓte Postale;;4008;;6000;Charleroi;BE;071 44 22 11;3271442200;BoÓte Postale 4008  6000 Charleroi
1007682;Match;2;BE0426985288;Route de Gosselies;89012;408;;6220;Wangenies ( Fleurus );BE;071 82 42 11;3271824380;Route de Gosselies 408  6220 Wangenies ( Fleurus )
1007684;Outilac;2;BE0403971643;Rue Joseph Wettinck;114907;31;;4101;Jemeppe-sur-Meuse;BE;04 234 77 77;3242347788;Rue Joseph Wettinck 31  4101 Jemeppe-sur-Meuse
1007686;Treborinvest;2;BE0403060338;Rue Egide van Ophem;24443;108;;1180;Uccle ( Bruxelles );BE;02 370 46 11;3223704798;Rue Egide van Ophem 108  1180 Uccle ( Bruxelles )
1007687;SecrÈtariat Social Classes Moyennes;2;BE0407571234;ChaussÈe de Marche;148719;637;;5100;Wierde ( Namur );BE;081 32 06 11;3281307409;ChaussÈe de Marche 637  5100 Wierde ( Namur )
1007689;UCM Namur;2;;ChaussÈe de Marche;148719;637;;5100;Wierde ( Namur );BE;081 32 06 11;3281307409;ChaussÈe de Marche 637  5100 Wierde ( Namur )
1007690;Le FOREM;2;BE0902007552;Boulevard Joseph Tirou;85961;104;;6000;Charleroi;BE;071 27 50 70;3271275089;Boulevard Joseph Tirou 104  6000 Charleroi
1007691;Trace;2;BE0479885526;Avenue GÈnÈral Michel;85911;1E;;6000;Charleroi;BE;071 50 97 75;3271309366;Avenue GÈnÈral Michel 1E  6000 Charleroi
1007692;FOREM - Formation;2;;Rue de l'Ecluse;85852;16;;6000;Charleroi;BE;071 23 05 11;3271230671;Rue de l'Ecluse 16  6000 Charleroi
1007693;Forem Conseil;2;;Rue ChildÈric;103798;53;;7500;Tournai;BE;069 88 28 07;3269216132;Rue ChildÈric 53  7500 Tournai
1007694;FOREM - Centre de Libramont 1;2;;Avenue Herbofin;139040;17;;6800;Libramont;BE;061 22 22 20;;Avenue Herbofin 17  6800 Libramont
1007695;FOREM;2;;Rue de la ClosiËre;97071;36;;7100;La LouviËre;BE;064 23 52 11;3264220697;Rue de la ClosiËre 36  7100 La LouviËre
1007696;FOREM;2;;Rue du GÈnÈral Molitor;135053;8;;6700;Arlon;BE;063 22 05 31;3263219409;Rue du GÈnÈral Molitor 8  6700 Arlon
1007698;Forem Conseil Verviers;2;;Rue du CollËge;120553;1;3;4800;Verviers;BE;087 31 32 33;;Rue du CollËge 1 3 4800 Verviers
1007699;FOREM;2;;ChaussÈe de Mons;19287;1440;;1070;Anderlecht ( Bruxelles );BE;02 522 68 62;3225132750;ChaussÈe de Mons 1440  1070 Anderlecht ( Bruxelles )
1007700;FOREM;2;;Boulevard Cauchy;147620;4;;5000;Namur;BE;081 22 24 63;;Boulevard Cauchy 4  5000 Namur
1007701;FOREM;2;;Rue des Longues Haies;97529;2;;7100;Haine-Saint-Paul;BE;064 22 12 45;;Rue des Longues Haies 2  7100 Haine-Saint-Paul
1007702;FOREM;2;;Rue de La PÈpiniËre;148058;87;;5002;Saint-Servais ( Namur );BE;081 44 58 97;;Rue de La PÈpiniËre 87  5002 Saint-Servais ( Namur )
1007703;VDAB;2;;Rijselsestraat;55439;57;;8500;Kortrijk;BE;056 24 74 00;3256247444;Rijselsestraat 57  8500 Kortrijk
1007704;VDAB Jobclub;2;;Somersstraat;1370;22;;2018;Antwerpen;BE;03 202 17 11;3232021700;Somersstraat 22  2018 Antwerpen
1007705;VDAB;2;;Cyriel Buyssestraat;32128;15;;1800;Vilvoorde;BE;02 252 20 45;3222525934;Cyriel Buyssestraat 15  1800 Vilvoorde
1007706;VDAB;2;;Witherenstraat;32353;19;;1800;Vilvoorde;BE;02 255 92 00;3222559299;Witherenstraat 19  1800 Vilvoorde
1007707;VDAB;2;;Spoorwegstraat;18236;7;;2300;Turnhout;BE;014 44 51 10;3214445100;Spoorwegstraat 7  2300 Turnhout
1007708;VDAB;2;;Sint-Maartenstraat;37244;5;;3000;Leuven;BE;016 29 86 00;3216229197;Sint-Maartenstraat 5  3000 Leuven
1007709;VDAB;2;BE0887010362;Interleuvenlaan;37616;2;;3001;Heverlee;BE;016 38 00 50;3216400229;Interleuvenlaan 2  3001 Heverlee
1007710;VDAB Beroepsopleiding;2;;Rietmusweg;134263;92;;3700;Tongeren;BE;012 26 04 30;3212260439;Rietmusweg 92  3700 Tongeren
1007711;VDAB;2;;Archimedesstraat;59277;4/jun;;8400;Oostende;BE;059 55 20 90;3259704099;Archimedesstraat 43986  8400 Oostende
1007712;VDAB Beroepsopleiding;2;;Industrieweg;76362;50;;9032;Wondelgem;BE;09 254 11 11;3292541101;Industrieweg 50  9032 Wondelgem
1007713;VDAB;2;;Noordlaan;82637;4;;9100;Sint-Niklaas;BE;03 776 72 15;3237601699;Noordlaan 4  9100 Sint-Niklaas
1009000;Unilever Belgium;2;BE0438390312;Boulevard de l'HumanitÈ;24808;292;;1190;Forest ( Bruxelles );BE;02 333 66 66;3223336565;Boulevard de l'HumanitÈ 292  1190 Forest ( Bruxelles )
1009001;Siemens;2;BE0403146747;Guido Gezellestraat;152656;121;;1654;Huizingen ( Beersel );BE;02 536 21 11;3225362122;Guido Gezellestraat 121  1654 Huizingen ( Beersel )
1009002;Cegeka Groep;2;BE0448621832;Universiteitslaan;125462;9;;3500;Hasselt;BE;011 24 02 34;3211233425;Universiteitslaan 9  3500 Hasselt
1009003;Cellule Contentieux Isi Mons;2;;Chemin de l'InquiÈtude;92800;;;7000;Mons;BE;065 34 12 11;;Chemin de l'InquiÈtude   7000 Mons
1009009;Stefaan Slembrouck;2;BE0675179881;Woestendorp;53539;29;;8640;Woesten ( Vleteren );BE;057 42 40 05;3257424015;Woestendorp 29  8640 Woesten ( Vleteren )
1009010;Francis Salme;2;BE0606630575;Rue EugËne Houdret;112972;73;;4000;Glain ( LiËge );BE;04 225 06 28;3242262067;Rue EugËne Houdret 73  4000 Glain ( LiËge )
1009022;Space;2;BE0431666727;Avenue Tedesco;22259;41;;1160;Auderghem ( Bruxelles );BE;02 663 57 30;3226759120;Avenue Tedesco 41  1160 Auderghem ( Bruxelles )
1009025;Savencia Fromage & Dairy Benelux;2;BE0406658741;Avenue de La Couronne;21026;6;;1050;Ixelles ( Bruxelles );BE;02 627 72 11;3226277391;Avenue de La Couronne 6  1050 Ixelles ( Bruxelles )
1009026;CosmÈtique Active Belgilux;2;BE0401988487;Avenue Charles-Quint;22810;584;;1082;Berchem-Sainte-Agathe ( Bruxelles );BE;02 526 92 11;3225564699;Avenue Charles-Quint 584  1082 Berchem-Sainte-Agathe ( Bruxelles )
1009028;Sony Music Entertainment Belgium;2;BE0415736357;Hooikaai;20132;55;;1000;Brussel;BE;02 705 70 20;3224823899;Hooikaai 55  1000 Brussel
1009029;Tupperware Belgium;2;BE0400318208;Wijngaardveld;65270;17;;9300;Aalst;BE;053 72 72 11;3253727210;Wijngaardveld 17  9300 Aalst
1009031;GN invest;2;BE0433624246;Avenue de Tervueren;24170;412;8;1150;Woluwe-Saint-Pierre ( Bruxelles );BE;02 663 14 00;3226722964;Avenue de Tervueren 412 8 1150 Woluwe-Saint-Pierre ( Bruxelles )
1009034;Jori Manufactory;2;BE0405975286;Hoogweg;53688;52;;8940;Wervik;BE;056 31 35 01;3256311891;Hoogweg 52  8940 Wervik
1009035;Kellogg's Produits Alimentaires;2;BE0432723136;Belgicastraat;33175;7;10;1930;Zaventem;BE;02 725 36 36;3227251052;Belgicastraat 7 10 1930 Zaventem
1009038;Orangina Schweppes Belgium;2;BE0434395791;Rue du Cerf;44973;127;;1332;Genval ( Rixensart );BE;02 656 52 11;3226565393;Rue du Cerf 127  1332 Genval ( Rixensart )
1009051;NotÈlÈ;2;BE0433455782;Rue du Follet;104476;4C;;7540;Kain/Mont-Saint-Aubert ( Tournai );BE;069 89 19 19;3269891920;Rue du Follet 4C  7540 Kain/Mont-Saint-Aubert ( Tournai )
1009052;IRIS;2;BE0430824708;Rue du Bosquet;44343;10;;1348;Louvain-La-Neuve ( Ottignies-Louvain-La-;BE;010 48 74 69;3210487459;Rue du Bosquet 10  1348 Louvain-La-Neuve ( Ottignies-Louvain-La-
1009053;De Facto Image Building;2;BE0449434454;Klapstraat;77973;16;;9831;Deurle;BE;09 280 94 20;3292809429;Klapstraat 16  9831 Deurle
1009063;ORAC;2;BE0407323091;Biekorfstraat;59297;32;;8400;Oostende;BE;059 80 32 52;3259802810;Biekorfstraat 32  8400 Oostende
1009065;Copa-Cogeca;2;850074148;Rue de TrËves;20721;61;;1040;Bruxelles;BE;02 287 27 11;3222872700;Rue de TrËves 61  1040 Bruxelles
1009067;Editions Dupuis;2;BE0429160563;Rue DestrÈe;86057;52;;6001;Marcinelle ( Charleroi );BE;071 60 05 90;3271600599;Rue DestrÈe 52  6001 Marcinelle ( Charleroi )
1009068;St-Luc Labels & Packaging;2;BE0407900836;Venecoweg;160629;24;;9810;Nazareth;BE;09 385 44 03;3293855076;Venecoweg 24  9810 Nazareth
